time,x1,x2
49.7109375,81,NaN
49.71484375,65,NaN
49.71875,41,NaN
49.72265625,26,NaN
49.7265625,-7,NaN
49.73046875,11,NaN
49.734375,60,NaN
49.73828125,77,NaN
49.7421875,102,NaN
49.74609375,104,NaN
49.75,91,NaN
49.75390625,78,NaN
49.7578125,78,NaN
49.76171875,84,NaN
49.765625,82,NaN
49.76953125,85,NaN
49.7734375,103,NaN
49.77734375,107,NaN
49.78125,93,NaN
49.78515625,78,NaN
49.7890625,79,NaN
49.79296875,73,NaN
49.796875,81,NaN
49.80078125,90,NaN
49.8046875,87,NaN
49.80859375,74,NaN
49.8125,75,NaN
49.81640625,70,NaN
49.8203125,70,NaN
49.82421875,88,NaN
49.828125,88,NaN
49.83203125,61,NaN
49.8359375,66,NaN
49.83984375,73,NaN
49.84375,60,NaN
49.84765625,69,NaN
49.8515625,77,NaN
49.85546875,56,NaN
49.859375,58,NaN
49.86328125,82,NaN
49.8671875,70,NaN
49.87109375,75,NaN
49.875,98,NaN
49.87890625,90,NaN
49.8828125,83,NaN
49.88671875,90,NaN
49.890625,90,NaN
49.89453125,69,NaN
49.8984375,76,NaN
49.90234375,83,NaN
49.90625,97,NaN
49.91015625,97,NaN
49.9140625,79,NaN
49.91796875,53,NaN
49.921875,37,NaN
49.92578125,59,NaN
49.9296875,100,NaN
49.93359375,130,NaN
49.9375,128,NaN
49.94140625,98,NaN
49.9453125,75,NaN
49.94921875,43,NaN
49.953125,51,NaN
49.95703125,124,NaN
49.9609375,153,NaN
49.96484375,155,NaN
49.96875,147,NaN
49.97265625,123,NaN
49.9765625,112,NaN
49.98046875,101,NaN
49.984375,91,NaN
49.98828125,76,NaN
49.9921875,62,NaN
49.99609375,56,NaN
50,84,NaN
50.00390625,104,NaN
50.0078125,105,NaN
50.01171875,96,NaN
50.015625,59,NaN
50.01953125,17,NaN
50.0234375,12,NaN
50.02734375,43,NaN
50.03125,54,NaN
50.03515625,46,NaN
50.0390625,22,NaN
50.04296875,-27,NaN
50.046875,-65,NaN
50.05078125,-64,NaN
50.0546875,-42,NaN
50.05859375,-36,NaN
50.0625,-37,NaN
50.06640625,-41,NaN
50.0703125,-62,NaN
50.07421875,-62,NaN
50.078125,-49,NaN
50.08203125,-54,NaN
50.0859375,-53,NaN
50.08984375,-30,NaN
50.09375,-28,NaN
50.09765625,-58,NaN
50.1015625,-54,NaN
50.10546875,-53,NaN
50.109375,-65,NaN
50.11328125,-53,NaN
50.1171875,-43,NaN
50.12109375,-61,NaN
50.125,-57,NaN
50.12890625,-13,NaN
50.1328125,-2,NaN
50.13671875,5,NaN
50.140625,9,NaN
50.14453125,2,NaN
50.1484375,-12,NaN
50.15234375,-15,NaN
50.15625,-7,NaN
50.16015625,0,NaN
50.1640625,-11,NaN
50.16796875,-41,NaN
50.171875,-49,NaN
50.17578125,-56,NaN
50.1796875,-49,NaN
50.18359375,-27,NaN
50.1875,1,NaN
50.19140625,13,NaN
50.1953125,19,NaN
50.19921875,46,NaN
50.203125,48,NaN
50.20703125,53,NaN
50.2109375,61,NaN
50.21484375,52,NaN
50.21875,41,NaN
50.22265625,40,NaN
50.2265625,26,NaN
50.23046875,-7,NaN
50.234375,-26,NaN
50.23828125,-23,NaN
50.2421875,-7,NaN
50.24609375,6,NaN
50.25,8,NaN
50.25390625,0,NaN
50.2578125,-11,NaN
50.26171875,-26,NaN
50.265625,-40,NaN
50.26953125,-52,NaN
50.2734375,-37,NaN
50.27734375,-27,NaN
50.28125,-21,NaN
50.28515625,-34,NaN
50.2890625,-43,NaN
50.29296875,-54,NaN
50.296875,-61,NaN
50.30078125,-46,NaN
50.3046875,-26,NaN
50.30859375,-20,NaN
50.3125,-18,NaN
50.31640625,-13,NaN
50.3203125,-26,NaN
50.32421875,-27,NaN
50.328125,-20,NaN
50.33203125,-23,NaN
50.3359375,-33,NaN
50.33984375,-9,NaN
50.34375,1,NaN
50.34765625,-9,NaN
50.3515625,-17,NaN
50.35546875,-32,NaN
50.359375,-40,NaN
50.36328125,-38,NaN
50.3671875,-15,NaN
50.37109375,-8,NaN
50.375,-12,NaN
50.37890625,-12,NaN
50.3828125,-26,NaN
50.38671875,-30,NaN
50.390625,-19,NaN
50.39453125,-5,NaN
50.3984375,9,NaN
50.40234375,18,NaN
50.40625,27,NaN
50.41015625,14,NaN
50.4140625,-10,NaN
50.41796875,-30,NaN
50.421875,-32,NaN
50.42578125,-22,NaN
50.4296875,0,NaN
50.43359375,8,NaN
50.4375,8,NaN
50.44140625,5,NaN
50.4453125,2,NaN
50.44921875,6,NaN
50.453125,10,NaN
50.45703125,16,NaN
50.4609375,21,NaN
50.46484375,25,NaN
50.46875,26,NaN
50.47265625,20,NaN
50.4765625,9,NaN
50.48046875,-26,NaN
50.484375,-53,NaN
50.48828125,-31,NaN
50.4921875,4,NaN
50.49609375,30,NaN
50.5,57,NaN
50.50390625,51,NaN
50.5078125,51,NaN
50.51171875,66,NaN
50.515625,53,NaN
50.51953125,35,NaN
50.5234375,38,NaN
50.52734375,33,NaN
50.53125,12,NaN
50.53515625,18,NaN
50.5390625,15,NaN
50.54296875,-3,NaN
50.546875,10,NaN
50.55078125,32,NaN
50.5546875,44,NaN
50.55859375,62,NaN
50.5625,65,NaN
50.56640625,50,NaN
50.5703125,41,NaN
50.57421875,41,NaN
50.578125,36,NaN
50.58203125,31,NaN
50.5859375,32,NaN
50.58984375,51,NaN
50.59375,71,NaN
50.59765625,72,NaN
50.6015625,67,NaN
50.60546875,57,NaN
50.609375,41,NaN
50.61328125,31,NaN
50.6171875,30,NaN
50.62109375,27,NaN
50.625,19,NaN
50.62890625,30,NaN
50.6328125,21,NaN
50.63671875,24,NaN
50.640625,30,NaN
50.64453125,25,NaN
50.6484375,25,NaN
50.65234375,18,NaN
50.65625,19,NaN
50.66015625,27,NaN
50.6640625,19,NaN
50.66796875,-5,NaN
50.671875,-11,NaN
50.67578125,-15,NaN
50.6796875,-12,NaN
50.68359375,-1,NaN
50.6875,-6,NaN
50.69140625,-11,NaN
50.6953125,-11,NaN
50.69921875,-15,NaN
50.703125,-15,NaN
50.70703125,-8,NaN
50.7109375,-7,NaN
50.71484375,-9,NaN
50.71875,-18,NaN
50.72265625,-21,NaN
50.7265625,-25,NaN
50.73046875,-49,NaN
50.734375,-42,NaN
50.73828125,-18,NaN
50.7421875,0,NaN
50.74609375,11,NaN
50.75,23,NaN
50.75390625,19,NaN
50.7578125,19,NaN
50.76171875,35,NaN
50.765625,35,NaN
50.76953125,37,NaN
50.7734375,42,NaN
50.77734375,48,NaN
50.78125,31,NaN
50.78515625,14,NaN
50.7890625,2,NaN
50.79296875,-12,NaN
50.796875,-9,NaN
50.80078125,0,NaN
50.8046875,14,NaN
50.80859375,21,NaN
50.8125,7,NaN
50.81640625,11,NaN
50.8203125,8,NaN
50.82421875,6,NaN
50.828125,18,NaN
50.83203125,9,NaN
50.8359375,-16,NaN
50.83984375,0,NaN
50.84375,7,NaN
50.84765625,-7,NaN
50.8515625,-13,NaN
50.85546875,-33,NaN
50.859375,-51,NaN
50.86328125,-59,NaN
50.8671875,-40,NaN
50.87109375,-34,NaN
50.875,-25,NaN
50.87890625,-15,NaN
50.8828125,-9,NaN
50.88671875,-1,NaN
50.890625,8,NaN
50.89453125,15,NaN
50.8984375,4,NaN
50.90234375,1,NaN
50.90625,0,NaN
50.91015625,-7,NaN
50.9140625,-33,NaN
50.91796875,-51,NaN
50.921875,-50,NaN
50.92578125,-48,NaN
50.9296875,-22,NaN
50.93359375,-7,NaN
50.9375,-12,NaN
50.94140625,-15,NaN
50.9453125,-8,NaN
50.94921875,-23,NaN
50.953125,-25,NaN
50.95703125,-13,NaN
50.9609375,-19,NaN
50.96484375,-21,NaN
50.96875,-25,NaN
50.97265625,-29,NaN
50.9765625,-31,NaN
50.98046875,-47,NaN
50.984375,-39,NaN
50.98828125,-26,NaN
50.9921875,-12,NaN
50.99609375,0,NaN
51,-2,NaN
51.00390625,1,NaN
51.0078125,2,NaN
51.01171875,4,NaN
51.015625,15,NaN
51.01953125,8,NaN
51.0234375,26,NaN
51.02734375,40,NaN
51.03125,36,NaN
51.03515625,32,NaN
51.0390625,15,NaN
51.04296875,-4,NaN
51.046875,-10,NaN
51.05078125,9,NaN
51.0546875,27,NaN
51.05859375,43,NaN
51.0625,58,NaN
51.06640625,45,NaN
51.0703125,29,NaN
51.07421875,33,NaN
51.078125,26,NaN
51.08203125,17,NaN
51.0859375,28,NaN
51.08984375,36,NaN
51.09375,42,NaN
51.09765625,39,NaN
51.1015625,20,NaN
51.10546875,9,NaN
51.109375,3,NaN
51.11328125,-3,NaN
51.1171875,1,NaN
51.12109375,-5,NaN
51.125,-14,NaN
51.12890625,-14,NaN
51.1328125,-11,NaN
51.13671875,-3,NaN
51.140625,7,NaN
51.14453125,6,NaN
51.1484375,-2,NaN
51.15234375,-6,NaN
51.15625,0,NaN
51.16015625,1,NaN
51.1640625,-5,NaN
51.16796875,-31,NaN
51.171875,-30,NaN
51.17578125,-21,NaN
51.1796875,-6,NaN
51.18359375,6,NaN
51.1875,7,NaN
51.19140625,10,NaN
51.1953125,11,NaN
51.19921875,12,NaN
51.203125,13,NaN
51.20703125,14,NaN
51.2109375,10,NaN
51.21484375,4,NaN
51.21875,3,NaN
51.22265625,1,NaN
51.2265625,5,NaN
51.23046875,-5,NaN
51.234375,-3,NaN
51.23828125,5,NaN
51.2421875,22,NaN
51.24609375,40,NaN
51.25,49,NaN
51.25390625,33,NaN
51.2578125,15,NaN
51.26171875,6,NaN
51.265625,-9,NaN
51.26953125,6,NaN
51.2734375,49,NaN
51.27734375,88,NaN
51.28125,114,NaN
51.28515625,138,NaN
51.2890625,170,NaN
51.29296875,192,NaN
51.296875,202,NaN
51.30078125,226,NaN
51.3046875,250,NaN
51.30859375,251,NaN
51.3125,276,NaN
51.31640625,282,NaN
51.3203125,273,NaN
51.32421875,262,NaN
51.328125,228,NaN
51.33203125,195,NaN
51.3359375,153,NaN
51.33984375,162,NaN
51.34375,196,NaN
51.34765625,215,NaN
51.3515625,312,NaN
51.35546875,335,NaN
51.359375,358,NaN
51.36328125,392,NaN
51.3671875,454,NaN
51.37109375,535,NaN
51.375,626,NaN
51.37890625,670,NaN
51.3828125,629,NaN
51.38671875,620,NaN
51.390625,586,NaN
51.39453125,622,NaN
51.3984375,715,NaN
51.40234375,715,NaN
51.40625,645,NaN
51.41015625,581,NaN
51.4140625,462,NaN
51.41796875,382,NaN
51.421875,388,NaN
51.42578125,447,NaN
51.4296875,516,NaN
51.43359375,555,NaN
51.4375,500,NaN
51.44140625,397,NaN
51.4453125,330,NaN
51.44921875,297,NaN
51.453125,274,NaN
51.45703125,250,NaN
51.4609375,241,NaN
51.46484375,183,NaN
51.46875,115,NaN
51.47265625,115,NaN
51.4765625,95,NaN
51.48046875,2,NaN
51.484375,-7,NaN
51.48828125,-8,NaN
51.4921875,-27,NaN
51.49609375,-47,NaN
51.5,-77,NaN
51.50390625,-125,NaN
51.5078125,-146,NaN
51.51171875,-116,NaN
51.515625,-94,NaN
51.51953125,-99,NaN
51.5234375,-92,NaN
51.52734375,-104,NaN
51.53125,-149,NaN
51.53515625,-175,NaN
51.5390625,-177,NaN
51.54296875,-189,NaN
51.546875,-192,NaN
51.55078125,-172,NaN
51.5546875,-188,NaN
51.55859375,-220,NaN
51.5625,-200,NaN
51.56640625,-169,NaN
51.5703125,-140,NaN
51.57421875,-111,NaN
51.578125,-94,NaN
51.58203125,-140,NaN
51.5859375,-176,NaN
51.58984375,-157,NaN
51.59375,-156,NaN
51.59765625,-178,NaN
51.6015625,-148,NaN
51.60546875,-128,NaN
51.609375,-150,NaN
51.61328125,-116,NaN
51.6171875,-64,NaN
51.62109375,-75,NaN
51.625,-80,NaN
51.62890625,-87,NaN
51.6328125,-114,NaN
51.63671875,-127,NaN
51.640625,-80,NaN
51.64453125,-37,NaN
51.6484375,-40,NaN
51.65234375,-33,NaN
51.65625,-21,NaN
51.66015625,-6,NaN
51.6640625,-14,NaN
51.66796875,-22,NaN
51.671875,-7,NaN
51.67578125,-3,NaN
51.6796875,63,NaN
51.68359375,179,NaN
51.6875,259,NaN
51.69140625,328,NaN
51.6953125,390,NaN
51.69921875,435,NaN
51.703125,500,NaN
51.70703125,607,NaN
51.7109375,675,NaN
51.71484375,742,NaN
51.71875,798,NaN
51.72265625,825,NaN
51.7265625,867,NaN
51.73046875,880,NaN
51.734375,902,NaN
51.73828125,920,NaN
51.7421875,922,NaN
51.74609375,916,NaN
51.75,910,NaN
51.75390625,869,NaN
51.7578125,867,NaN
51.76171875,851,NaN
51.765625,783,NaN
51.76953125,724,NaN
51.7734375,669,NaN
51.77734375,601,NaN
51.78125,504,NaN
51.78515625,401,NaN
51.7890625,295,NaN
51.79296875,164,NaN
51.796875,53,NaN
51.80078125,-23,NaN
51.8046875,-100,NaN
51.80859375,-178,NaN
51.8125,-243,NaN
51.81640625,-309,NaN
51.8203125,-365,NaN
51.82421875,-409,NaN
51.828125,-433,NaN
51.83203125,-439,NaN
51.8359375,-440,NaN
51.83984375,-459,NaN
51.84375,-482,NaN
51.84765625,-508,NaN
51.8515625,-566,NaN
51.85546875,-515,NaN
51.859375,-469,NaN
51.86328125,-461,NaN
51.8671875,-456,NaN
51.87109375,-468,NaN
51.875,-493,NaN
51.87890625,-500,NaN
51.8828125,-498,NaN
51.88671875,-506,NaN
51.890625,-523,NaN
51.89453125,-538,NaN
51.8984375,-536,NaN
51.90234375,-528,NaN
51.90625,-514,NaN
51.91015625,-498,NaN
51.9140625,-499,NaN
51.91796875,-523,NaN
51.921875,-507,NaN
51.92578125,-489,NaN
51.9296875,-473,NaN
51.93359375,-452,NaN
51.9375,-445,NaN
51.94140625,-437,NaN
51.9453125,-423,NaN
51.94921875,-406,NaN
51.953125,-394,NaN
51.95703125,-385,NaN
51.9609375,-378,NaN
51.96484375,-375,NaN
51.96875,-368,NaN
51.97265625,-357,NaN
51.9765625,-346,NaN
51.98046875,-361,NaN
51.984375,-357,NaN
51.98828125,-344,NaN
51.9921875,-333,NaN
51.99609375,-325,NaN
52,-315,NaN
52.00390625,-310,NaN
52.0078125,-311,NaN
52.01171875,-301,NaN
52.015625,-308,NaN
52.01953125,-319,NaN
52.0234375,-306,NaN
52.02734375,-303,NaN
52.03125,-321,NaN
52.03515625,-333,NaN
52.0390625,-366,NaN
52.04296875,-343,NaN
52.046875,-289,NaN
52.05078125,-255,NaN
52.0546875,-233,NaN
52.05859375,-236,NaN
52.0625,-265,NaN
52.06640625,-239,NaN
52.0703125,-210,NaN
52.07421875,-158,NaN
52.078125,-119,NaN
52.08203125,-81,NaN
52.0859375,-35,NaN
52.08984375,18,NaN
52.09375,46,NaN
52.09765625,28,NaN
52.1015625,34,NaN
52.10546875,43,NaN
52.109375,27,NaN
52.11328125,-5,NaN
52.1171875,13,NaN
52.12109375,-8,NaN
52.125,-31,NaN
52.12890625,-28,NaN
52.1328125,-44,NaN
52.13671875,-77,NaN
52.140625,-107,NaN
52.14453125,-101,NaN
52.1484375,-110,NaN
52.15234375,-138,NaN
52.15625,-126,NaN
52.16015625,-123,NaN
52.1640625,-148,NaN
52.16796875,-178,NaN
52.171875,-195,NaN
52.17578125,-206,NaN
52.1796875,-197,NaN
52.18359375,-195,NaN
52.1875,-159,NaN
52.19140625,-126,NaN
52.1953125,-128,NaN
52.19921875,-135,NaN
52.203125,-157,NaN
52.20703125,-169,NaN
52.2109375,-159,NaN
52.21484375,-149,NaN
52.21875,-146,NaN
52.22265625,-129,NaN
52.2265625,-130,NaN
52.23046875,-160,NaN
52.234375,-166,NaN
52.23828125,-160,NaN
52.2421875,-152,NaN
52.24609375,-125,NaN
52.25,-68,NaN
52.25390625,-46,NaN
52.2578125,-58,NaN
52.26171875,-71,NaN
52.265625,-79,NaN
52.26953125,-103,NaN
52.2734375,-87,NaN
52.27734375,-42,NaN
52.28125,-52,NaN
52.28515625,-82,NaN
52.2890625,-76,NaN
52.29296875,-86,NaN
52.296875,-109,NaN
52.30078125,-93,NaN
52.3046875,-60,NaN
52.30859375,-67,NaN
52.3125,-58,NaN
52.31640625,7,NaN
52.3203125,34,NaN
52.32421875,21,NaN
52.328125,45,NaN
52.33203125,18,NaN
52.3359375,-9,NaN
52.33984375,38,NaN
52.34375,77,NaN
52.34765625,52,NaN
52.3515625,-5,NaN
52.35546875,-27,NaN
52.359375,-84,NaN
52.36328125,-110,NaN
52.3671875,-23,NaN
52.37109375,32,NaN
52.375,46,NaN
52.37890625,56,NaN
52.3828125,34,NaN
52.38671875,-21,NaN
52.390625,-83,NaN
52.39453125,-74,NaN
52.3984375,-18,NaN
52.40234375,1,NaN
52.40625,15,NaN
52.41015625,3,NaN
52.4140625,-137,NaN
52.41796875,-270,NaN
52.421875,-118,NaN
52.42578125,4,NaN
52.4296875,139,NaN
52.43359375,206,NaN
52.4375,158,NaN
52.44140625,187,NaN
52.4453125,216,NaN
52.44921875,298,NaN
52.453125,380,NaN
52.45703125,385,NaN
52.4609375,421,NaN
52.46484375,502,NaN
52.46875,537,NaN
52.47265625,585,NaN
52.4765625,559,NaN
52.48046875,493,NaN
52.484375,509,NaN
52.48828125,550,NaN
52.4921875,580,NaN
52.49609375,721,NaN
52.5,649,NaN
52.50390625,579,NaN
52.5078125,726,NaN
52.51171875,591,NaN
52.515625,618,NaN
52.51953125,769,NaN
52.5234375,669,NaN
52.52734375,557,NaN
52.53125,729,NaN
52.53515625,673,NaN
52.5390625,488,NaN
52.54296875,366,NaN
52.546875,85,NaN
52.55078125,-55,NaN
52.5546875,-100,NaN
52.55859375,158,NaN
52.5625,185,NaN
52.56640625,153,NaN
52.5703125,-11,NaN
52.57421875,-206,NaN
52.578125,-237,NaN
52.58203125,-324,NaN
52.5859375,-465,NaN
52.58984375,-341,NaN
52.59375,-331,NaN
52.59765625,-470,NaN
52.6015625,-370,NaN
52.60546875,-352,NaN
52.609375,-489,NaN
52.61328125,-391,NaN
52.6171875,-150,NaN
52.62109375,-268,NaN
52.625,-392,NaN
52.62890625,-298,NaN
52.6328125,-454,NaN
52.63671875,-276,NaN
52.640625,-9,NaN
52.64453125,-27,NaN
52.6484375,-50,NaN
52.65234375,-69,NaN
52.65625,-125,NaN
52.66015625,-202,NaN
52.6640625,-310,NaN
52.66796875,-415,NaN
52.671875,-464,NaN
52.67578125,-372,NaN
52.6796875,-199,NaN
52.68359375,-80,NaN
52.6875,-159,NaN
52.69140625,-220,NaN
52.6953125,-214,NaN
52.69921875,-243,NaN
52.703125,-141,NaN
52.70703125,-128,NaN
52.7109375,-168,NaN
52.71484375,-179,NaN
52.71875,-140,NaN
52.72265625,-122,NaN
52.7265625,-112,NaN
52.73046875,-151,NaN
52.734375,-42,NaN
52.73828125,-18,NaN
52.7421875,-26,NaN
52.74609375,-24,NaN
52.75,28,NaN
52.75390625,83,NaN
52.7578125,79,NaN
52.76171875,86,NaN
52.765625,47,NaN
52.76953125,-150,NaN
52.7734375,13,NaN
52.77734375,167,NaN
52.78125,124,NaN
52.78515625,102,NaN
52.7890625,0,NaN
52.79296875,-157,NaN
52.796875,-69,NaN
52.80078125,-51,NaN
52.8046875,-14,NaN
52.80859375,-81,NaN
52.8125,-217,NaN
52.81640625,-318,NaN
52.8203125,-332,NaN
52.82421875,-258,NaN
52.828125,-285,NaN
52.83203125,-352,NaN
52.8359375,-412,NaN
52.83984375,-507,NaN
52.84375,-434,NaN
52.84765625,-317,NaN
52.8515625,-184,NaN
52.85546875,-148,NaN
52.859375,-94,NaN
52.86328125,-133,NaN
52.8671875,-188,NaN
52.87109375,-202,NaN
52.875,-164,NaN
52.87890625,-129,NaN
52.8828125,-53,NaN
52.88671875,-78,NaN
52.890625,-80,NaN
52.89453125,-118,NaN
52.8984375,-48,NaN
52.90234375,3,NaN
52.90625,57,NaN
52.91015625,26,NaN
52.9140625,-42,NaN
52.91796875,-16,NaN
52.921875,41,NaN
52.92578125,7,NaN
52.9296875,-23,NaN
52.93359375,-90,NaN
52.9375,-159,NaN
52.94140625,-90,NaN
52.9453125,75,NaN
52.94921875,113,NaN
52.953125,137,NaN
52.95703125,88,NaN
52.9609375,23,NaN
52.96484375,-26,NaN
52.96875,-61,NaN
52.97265625,-16,NaN
52.9765625,75,NaN
52.98046875,2,NaN
52.984375,-37,NaN
52.98828125,7,NaN
52.9921875,-70,NaN
52.99609375,32,NaN
53,216,NaN
53.00390625,224,NaN
53.0078125,178,NaN
53.01171875,130,NaN
53.015625,23,NaN
53.01953125,10,NaN
53.0234375,15,NaN
53.02734375,73,NaN
53.03125,94,NaN
53.03515625,35,NaN
53.0390625,93,NaN
53.04296875,87,NaN
53.046875,40,NaN
53.05078125,54,NaN
53.0546875,41,NaN
53.05859375,152,NaN
53.0625,251,NaN
53.06640625,276,NaN
53.0703125,251,NaN
53.07421875,146,NaN
53.078125,67,NaN
53.08203125,48,NaN
53.0859375,17,NaN
53.08984375,88,NaN
53.09375,115,NaN
53.09765625,99,NaN
53.1015625,154,NaN
53.10546875,166,NaN
53.109375,109,NaN
53.11328125,120,NaN
53.1171875,108,NaN
53.12109375,-23,NaN
53.125,112,NaN
53.12890625,290,NaN
53.1328125,401,NaN
53.13671875,408,NaN
53.140625,278,NaN
53.14453125,118,NaN
53.1484375,-62,NaN
53.15234375,-93,NaN
53.15625,171,NaN
53.16015625,372,NaN
53.1640625,384,NaN
53.16796875,373,NaN
53.171875,228,NaN
53.17578125,1,NaN
53.1796875,-29,NaN
53.18359375,55,NaN
53.1875,106,NaN
53.19140625,230,NaN
53.1953125,303,NaN
53.19921875,274,NaN
53.203125,237,NaN
53.20703125,231,NaN
53.2109375,230,NaN
53.21484375,158,NaN
53.21875,165,NaN
53.22265625,184,NaN
53.2265625,138,NaN
53.23046875,167,NaN
53.234375,275,NaN
53.23828125,251,NaN
53.2421875,252,NaN
53.24609375,247,NaN
53.25,168,NaN
53.25390625,87,NaN
53.2578125,130,NaN
53.26171875,201,NaN
53.265625,316,NaN
53.26953125,343,NaN
53.2734375,314,NaN
53.27734375,200,NaN
53.28125,126,NaN
53.28515625,175,NaN
53.2890625,231,NaN
53.29296875,242,NaN
53.296875,186,NaN
53.30078125,75,NaN
53.3046875,13,NaN
53.30859375,28,NaN
53.3125,106,NaN
53.31640625,156,NaN
53.3203125,190,NaN
53.32421875,145,NaN
53.328125,82,NaN
53.33203125,96,NaN
53.3359375,50,NaN
53.33984375,121,NaN
53.34375,179,NaN
53.34765625,165,NaN
53.3515625,181,NaN
53.35546875,144,NaN
53.359375,95,NaN
53.36328125,34,NaN
53.3671875,32,NaN
53.37109375,97,NaN
53.375,174,NaN
53.37890625,176,NaN
53.3828125,118,NaN
53.38671875,33,NaN
53.390625,-18,NaN
53.39453125,1,NaN
53.3984375,113,NaN
53.40234375,145,NaN
53.40625,140,NaN
53.41015625,127,NaN
53.4140625,106,NaN
53.41796875,78,NaN
53.421875,81,NaN
53.42578125,71,NaN
53.4296875,30,NaN
53.43359375,8,NaN
53.4375,3,NaN
53.44140625,-5,NaN
53.4453125,-12,NaN
53.44921875,-17,NaN
53.453125,-17,NaN
53.45703125,-12,NaN
53.4609375,-2,NaN
53.46484375,-5,NaN
53.46875,-53,NaN
53.47265625,-96,NaN
53.4765625,-124,NaN
53.48046875,-142,NaN
53.484375,-64,NaN
53.48828125,25,NaN
53.4921875,70,NaN
53.49609375,56,NaN
53.5,26,NaN
53.50390625,-12,NaN
53.5078125,-30,NaN
53.51171875,-7,NaN
53.515625,-1,NaN
53.51953125,-19,NaN
53.5234375,-26,NaN
53.52734375,-9,NaN
53.53125,-15,NaN
53.53515625,-41,NaN
53.5390625,-50,NaN
53.54296875,-105,NaN
53.546875,-154,NaN
53.55078125,-149,NaN
53.5546875,-141,NaN
53.55859375,-138,NaN
53.5625,-123,NaN
53.56640625,-99,NaN
53.5703125,-120,NaN
53.57421875,-120,NaN
53.578125,-104,NaN
53.58203125,-125,NaN
53.5859375,-139,NaN
53.58984375,-94,NaN
53.59375,-80,NaN
53.59765625,-97,NaN
53.6015625,-77,NaN
53.60546875,-109,NaN
53.609375,-139,NaN
53.61328125,-128,NaN
53.6171875,-138,NaN
53.62109375,-134,NaN
53.625,-98,NaN
53.62890625,-63,NaN
53.6328125,-52,NaN
53.63671875,-27,NaN
53.640625,-20,NaN
53.64453125,-49,NaN
53.6484375,-89,NaN
53.65234375,-60,NaN
53.65625,-47,NaN
53.66015625,-40,NaN
53.6640625,-34,NaN
53.66796875,-61,NaN
53.671875,-80,NaN
53.67578125,-73,NaN
53.6796875,-55,NaN
53.68359375,-85,NaN
53.6875,-93,NaN
53.69140625,-102,NaN
53.6953125,-105,NaN
53.69921875,-87,NaN
53.703125,-85,NaN
53.70703125,-74,NaN
53.7109375,-72,NaN
53.71484375,-79,NaN
53.71875,-67,NaN
53.72265625,-73,NaN
53.7265625,-75,NaN
53.73046875,-86,NaN
53.734375,-107,NaN
53.73828125,-102,NaN
53.7421875,-87,NaN
53.74609375,-79,NaN
53.75,-74,NaN
53.75390625,-16,NaN
53.7578125,-17,NaN
53.76171875,-67,NaN
53.765625,-75,NaN
53.76953125,-102,NaN
53.7734375,-158,NaN
53.77734375,-59,NaN
53.78125,-5,NaN
53.78515625,1,NaN
53.7890625,28,NaN
53.79296875,-13,NaN
53.796875,-68,NaN
53.80078125,-103,NaN
53.8046875,-79,NaN
53.80859375,-34,NaN
53.8125,-12,NaN
53.81640625,-1,NaN
53.8203125,-12,NaN
53.82421875,-28,NaN
53.828125,-42,NaN
53.83203125,-20,NaN
53.8359375,-11,NaN
53.83984375,-16,NaN
53.84375,-32,NaN
53.84765625,-83,NaN
53.8515625,-82,NaN
53.85546875,-97,NaN
53.859375,-62,NaN
53.86328125,-4,NaN
53.8671875,-2,NaN
53.87109375,-9,NaN
53.875,-19,NaN
53.87890625,-43,NaN
53.8828125,-41,NaN
53.88671875,-25,NaN
53.890625,-8,NaN
53.89453125,-6,NaN
53.8984375,-8,NaN
53.90234375,-9,NaN
53.90625,-3,NaN
53.91015625,0,NaN
53.9140625,-14,NaN
53.91796875,-17,NaN
53.921875,-18,NaN
53.92578125,-21,NaN
53.9296875,-15,NaN
53.93359375,-36,NaN
53.9375,-29,NaN
53.94140625,9,NaN
53.9453125,53,NaN
53.94921875,102,NaN
53.953125,153,NaN
53.95703125,183,NaN
53.9609375,223,NaN
53.96484375,277,NaN
53.96875,314,NaN
53.97265625,349,NaN
53.9765625,400,NaN
53.98046875,404,NaN
53.984375,454,NaN
53.98828125,503,NaN
53.9921875,565,NaN
53.99609375,629,NaN
54,666,NaN
54.00390625,702,NaN
54.0078125,723,NaN
54.01171875,715,NaN
54.015625,724,NaN
54.01953125,714,NaN
54.0234375,708,NaN
54.02734375,724,NaN
54.03125,691,NaN
54.03515625,653,NaN
54.0390625,591,NaN
54.04296875,496,NaN
54.046875,425,NaN
54.05078125,402,NaN
54.0546875,417,NaN
54.05859375,415,NaN
54.0625,423,NaN
54.06640625,421,NaN
54.0703125,360,NaN
54.07421875,317,NaN
54.078125,287,NaN
54.08203125,212,NaN
54.0859375,160,NaN
54.08984375,157,NaN
54.09375,125,NaN
54.09765625,83,NaN
54.1015625,8,NaN
54.10546875,-91,NaN
54.109375,-187,NaN
54.11328125,-299,NaN
54.1171875,-360,NaN
54.12109375,-436,NaN
54.125,-528,NaN
54.12890625,-571,NaN
54.1328125,-635,NaN
54.13671875,-694,NaN
54.140625,-729,NaN
54.14453125,-775,NaN
54.1484375,-813,NaN
54.15234375,-819,NaN
54.15625,-840,NaN
54.16015625,-892,NaN
54.1640625,-946,NaN
54.16796875,-998,NaN
54.171875,-1042,NaN
54.17578125,-1017,NaN
54.1796875,-1009,NaN
